AffiliationId,NormalizedName,DisplayName,Rank
2800088848,egypt nanotechnology center,Egypt Nanotechnology Center,13905
2800178121,senvion se,Senvion SE,14085
2800195167,croatian academic and research network,Croatian Academic and Research Network,16056
2800238109,withybush general hospital,Withybush General Hospital,14244
2800314047,redwood memorial hospital,Redwood Memorial Hospital,18312
2800396611,evergreen valley college,Evergreen Valley College,15845
2800545519,zithulele hospital,Zithulele Hospital,15876
2800596572,dhulikhel hospital,Dhulikhel Hospital,15218
2800644361,herzog hospital,Herzog Hospital,13041
2800651190,makivik corporation,Makivik Corporation,14405
2800668805,surrey memorial hospital,Surrey Memorial Hospital,13095
2800736688,burroughs wellcome fund,Burroughs Wellcome Fund,12782
2800776015,wellcome trust centre for cell matrix research,Wellcome Trust Centre for Cell-Matrix Research,11096
2800794643,prairie bible institute,Prairie Bible Institute,18780
2801052491,staten island university hospital,Staten Island University Hospital,11289
2801106107,new york community trust,New York Community Trust,17484
2801153922,hohenstein institute,Hohenstein Institute,16586
2801220108,government general hospital,Government General Hospital,12441
2801255070,l v prasad eye institute,L V Prasad Eye Institute,10938
2801380292,deutsches archaologisches institut,Deutsches Archäologisches Institut,13598
2801406527,hedmark county council,Hedmark County Council,18322
2801582336,agios pavlos general hospital,Agios Pavlos General Hospital,14724
2801728769,american psychopathological association,American Psychopathological Association,19307
2801827564,herlev hospital,Herlev Hospital,10369
2801871972,chengdu research base of giant panda breeding,Chengdu Research Base of Giant Panda Breeding,13222
2802014341,coalinga state hospital,Coalinga State Hospital,17129
2802464748,sports medicine australia,Sports Medicine Australia,15051
2802500869,biomedical primate research centre,Biomedical Primate Research Centre,11198
2802554885,stanley foundation,Stanley Foundation,12935
2802640592,british school of osteopathy,British School of Osteopathy,13434
2802656227,universidad cesar vallejo,Universidad César Vallejo,12425
2802895650,institution of engineers,Institution of Engineers,14450
2803082546,saint george hospital,Saint George Hospital,12852
2821890423,american entomological society,American Entomological Society,17219
2890559060,shri dharmasthala manjunatheswara college of ayurveda and hospital,Shri Dharmasthala Manjunatheswara College of Ayurveda and Hospital,19473
2890826285,akademie mode design,Akademie Mode & Design,19473
3125470973,istanbul medipol university,Istanbul Medipol University,11254
324100,bowie state university,Bowie State University,12441
830141,national housing federation,National Housing Federation,17644
905417,state electricity commission of victoria,State Electricity Commission of Victoria,13660
1723204,expro,Expro,12981
2302801,samsung economic research institute,Samsung Economic Research Institute,13676
11006740,southern california coastal water research project,Southern California Coastal Water Research Project,11820
16915124,duisenberg school of finance,Duisenberg School of Finance,14182
34275845,shri guru gobind singhji institute of engineering and technology,Shri Guru Gobind Singhji Institute of Engineering and Technology,13532
38234673,instituto tecnologico superior de irapuato,Instituto Tecnológico Superior de Irapuato,13443
40579832,iceland geosurvey,Iceland GeoSurvey,13470
43236060,intercell,Intercell,13059
46124902,eveready battery company,Eveready Battery Company,11614
51314090,josip juraj strossmayer university of osijek,Josip Juraj Strossmayer University of Osijek,10574
57851846,nuclear energy institute,Nuclear Energy Institute,15494
60488453,middlesex university,Middlesex University,9432
61388454,blue mountain college,Blue Mountain College,16462
64177102,trinity evangelical divinity school,Trinity Evangelical Divinity School,14120
70827415,china earthquake networks center,China Earthquake Networks Center,13297
81689372,international flavors fragrances inc,"International Flavors & Fragrances, Inc.",11348
83321563,samford university,Samford University,11981
83908531,aeronautical systems center,Aeronautical Systems Center,15263
84279003,indian institute of petroleum,Indian Institute of Petroleum,11481
90274647,university of south carolina beaufort,University of South Carolina Beaufort,13558
91712215,saarland university,Saarland University,8044
97553796,university of craiova,University of Craiova,10656
109004778,telcordia technologies,Telcordia Technologies,8935
112471378,central university of tamil nadu,Central University of Tamil Nadu,12284
116680314,chitose institute of science and technology,Chitose Institute of Science and Technology,12151
131528713,ministry of public works and transport,Ministry of Public Works and Transport,14391
141595442,university of bucharest,University of Bucharest,9211
146696386,aai corporation,AAI Corporation,13127
153291389,sydney conservatorium of music,Sydney Conservatorium of Music,14197
154387261,vita salute san raffaele university,Vita-Salute San Raffaele University,8149
158376284,concordia university,Concordia University Irvine,15327
158749337,princess sumaya university for technology,Princess Sumaya University for Technology,12254
160344538,indian institute of chemical biology,Indian Institute of Chemical Biology,10456
160459526,illinois valley community college,Illinois Valley Community College,16276
162336795,derozio memorial college,Derozio Memorial College,16089
165106657,chien hsin university of science and technology,Chien Hsin University of Science and Technology,12734
165339363,university of oviedo,University of Oviedo,7701
170254772,decision sciences institute,Decision Sciences Institute,13172
184574504,samrat ashok technological institute,Samrat Ashok Technological Institute,13983
184793217,viiv healthcare,ViiV Healthcare,13066
205923962,kalmyk state university,Kalmyk State University,13851
283651000,the king s university,The King's University,14567
295934401,parmenides foundation,Parmenides Foundation,14329
340872654,glaxosmithkline pharmaceuticals ltd,GlaxoSmithKline Pharmaceuticals Ltd,15237
343975184,dawood university of engineering and technology,Dawood University of Engineering and Technology,13840
866986790,international modeling and talent association,International Modeling and Talent Association,13343
867563395,chamber of commerce,Chamber of commerce,12710
871925143,metabolix,Metabolix,13227
897884940,cybermed,Cybermed,15403
903992581,solazyme,Solazyme,14209
906454871,korea international school jeju,Korea International School Jeju,15838
921181040,samu social,SAMU Social,13292
923951264,association of medical illustrators,Association of Medical Illustrators,16035
928204655,centre for european reform,Centre for European Reform,16119
930072361,universiti tun hussein onn malaysia,Universiti Tun Hussein Onn Malaysia,10180
1280045555,international student exchange programs,International Student Exchange Programs,11690
1280467473,deborah heart and lung center,Deborah Heart and Lung Center,12440
1282161747,central science laboratory,Central Science Laboratory,10743
1282700336,debre berhan university,Debre Berhan University,12153
1283382300,bmw,BMW,8685
1286962768,national water and sewerage corporation,National Water and Sewerage Corporation,14818
1287947991,new york state bar association,New York State Bar Association,15294
1293070606,agios pharmaceuticals,Agios Pharmaceuticals,11813
1293811555,philippines department of health,Philippines Department of Health,15200
1300995848,american association of university professors,American Association of University Professors,16087
1308199150,grontmij,Grontmij,13123
1309307044,central glass and ceramic research institute,Central Glass and Ceramic Research Institute,10906
1309400984,boston biomedical research institute,Boston Biomedical Research Institute,10684
1317216055,vermont department of corrections,Vermont Department of Corrections,14931
