JournalId,Issn,NormalizedName,num_journal_publication,num_journal_author,num_journal_affiliation,journal_year_first_publish,journal_avg_hindex,journal_avg_first_author_hindex,journal_avg_last_author_hindex,journal_avg_middle_author_hindex,total_num_journal_reference,total_num_journal_cited,journal_paper_reference_num,journal_paper_cited_num,journal_journal_reference_num,journal_journal_cited_num,journal_num_author_referenced,journal_num_author_cited,journal_num_affiliation_referenced,journal_num_affiliation_cited,journal_num_journal_self_reference,journal_num_author_self_reference,journal_num_affiliation_self_reference,journal_num_journal_self_cited,journal_num_author_self_cited,journal_num_affiliation_self_cited
144298576,0925-4560,journal for general philosophy of science,938,714,714,1969,5.984489943445168,5.854948805460751,3.802771855010661,5.19377990430622,19855,9639,14573,9067,1368,1805,20921,11836,1347,1634,148,295,187,178,207,155
2764681274,2231-3419,invertis journal of renewable energy,310,47,47,2011,8.270157756354076,8.376470588235295,2.8548387096774195,3.8480572597137024,84,62,84,58,50,38,299,182,85,65,0,0,0,0,8,1
54255202,0016-7398,the geographical journal,17504,2132,2132,1893,3.976371845349074,4.2456808199121525,0.9918304387568556,1.137527051030344,25664,125548,22522,104558,2757,7509,34762,175633,2521,6215,590,577,440,839,703,386
126659790,1380-2038,archaeological dialogues,508,306,306,1994,6.2641350210970455,6.1877022653721685,3.8897637795275593,4.416666666666667,15806,4590,7044,3191,737,504,9559,4248,910,786,171,129,14,158,94,4
181493553,1386-4157,experimental economics,732,1164,1164,1998,11.154026725589222,10.44632768361582,11.379781420765028,11.677517623363544,27214,36225,14251,21846,1200,2055,15250,25110,1586,2576,516,534,485,365,436,423
198914822,1865-0473,earth science informatics,701,2335,2335,2008,7.501903911130556,5.461538461538462,7.075606276747504,6.230531565930726,24514,4750,21549,4126,2557,792,59237,13254,3911,1880,169,445,483,214,298,295
2764853673,0008-0683,calcutta statistical association bulletin,1303,181,181,1947,5.635748407643313,5.158203125,2.36991557943208,4.377777777777778,1186,3990,1136,3228,251,464,1828,4035,506,1006,14,45,35,19,238,156
2764826751,0972-5792,journal of social and economic development,269,294,294,1997,5.662162162162163,5.310077519379845,3.1189591078066914,2.171052631578947,5185,491,4902,480,1179,239,9556,1067,1391,347,10,46,39,14,37,23
204358660,0038-884X,der staat,648,55,55,1965,3.8642611683848793,3.8518518518518516,1.1064814814814814,5.333333333333333,157,805,153,649,63,99,163,734,40,159,20,7,3,20,20,6
109691728,1083-4877,refractories and industrial ceramics,8884,6167,6167,1954,2.5982341862623555,2.979045401629802,0.39734353894642055,0.49573393954216927,13480,7867,9231,4864,927,685,22025,13679,1477,1268,1244,693,455,1454,720,422
176921145,1292-8895,european journal of economic and social systems,196,99,99,1999,4.84186046511628,4.163934426229508,3.2551020408163267,5.5396825396825395,1720,822,1496,768,306,272,1778,1224,332,415,8,34,19,7,47,16
161947084,1746-918X,british politics,501,429,429,2006,9.489049740163326,9.055172413793104,8.271457085828343,16.212962962962965,14899,3804,11149,2849,1215,681,10740,3499,852,670,197,289,255,187,171,156
153488660,0951-8207,journal for the study of the pseudepigrapha,419,73,73,1987,3.547244094488189,3.467741935483871,1.0883054892601431,0.0,657,648,612,491,94,74,615,478,70,119,8,7,3,12,15,6
2764480060,2169-0499,advances in aging research,172,408,408,2012,7.832440476190475,6.336283185840708,6.959302325581396,5.077136479591837,4110,400,3871,376,1372,216,14528,1647,1433,459,12,56,20,13,36,8
2764764968,1177-6250,gene regulation and systems biology,153,625,625,2007,12.93988767602695,6.361538461538461,18.81699346405229,10.962271164293222,7985,2715,7421,2619,1323,1005,31009,11990,1700,1526,26,131,119,25,98,91
139935717,1364-2987,the international journal of human rights,1248,206,206,1997,4.618635986733002,4.492829204693612,2.858173076923077,4.16540404040404,2137,6851,2015,5739,490,1271,2538,8428,345,1385,24,50,36,31,227,196
115019648,0961-0006,journal of librarianship and information science,1964,1477,1477,1969,5.294391326084241,4.747645951035781,2.8874745417515273,6.719560669456067,18803,10652,15705,7790,2477,1012,24736,12124,2572,1736,427,360,313,397,320,281
7345157,0094-5056,eastern economic journal,1793,1734,1734,1970,8.543232704402515,8.77326968973747,6.07473508087005,6.794202898550724,26349,14719,21338,13806,1751,2416,22968,19600,1852,2608,202,548,289,209,417,204
62069514,0971-3557,journal of entrepreneurship,579,397,397,1992,4.990185185185185,4.306772908366534,2.224525043177893,5.975409836065574,7819,4175,6377,3335,1089,789,9428,6468,1493,1326,59,79,64,90,76,45
87093034,1555-1024,international journal of psychoanalytic self psychology,466,213,213,2007,3.816256830601093,3.860082304526749,1.8476394849785407,5.0,4654,1217,2249,780,245,165,2231,925,268,216,127,60,23,119,41,15
31737505,0929-0907,pragmatics & cognition,655,297,297,1993,8.09189504373178,8.002155172413794,5.937404580152672,5.5717592592592595,6127,7161,5210,6296,835,1235,6445,9250,894,1430,64,129,111,75,224,188
24746147,1383-8857,trends in communication,34,25,25,1997,3.592592592592592,3.764705882352941,1.7352941176470589,1.6666666666666667,190,287,182,272,65,95,273,409,67,125,0,7,0,0,7,0
149050951,1476-5284,journal of chinese economic and business studies,408,627,627,2003,8.547154471544713,8.946043165467627,5.514705882352941,6.590277777777778,10956,3591,8896,3082,1155,803,12042,5522,1638,1272,111,172,161,153,126,116
2764413711,1544-8037,journal of international business and economics,435,167,167,2000,4.158848797250858,3.7697841726618706,1.4413793103448276,1.6328502415458939,1720,271,1676,266,517,134,2781,587,711,209,0,13,5,0,23,2
2764736960,2279-8811,journal of the siena academy of sciences,164,147,147,2009,11.38097525780452,14.906976744186046,9.304878048780488,3.705982330038935,796,43,779,43,382,28,3562,210,469,67,0,22,20,0,5,4
2764578066,2356-5527,indonesian journal of international law,638,120,120,2003,1.8929539295392952,1.8879310344827587,0.31191222570532917,1.0263157894736843,518,510,496,492,164,182,762,1002,180,311,4,7,3,3,4,7
58316024,1746-6660,journal of children s services,435,789,789,1993,10.191984456702198,9.477203647416413,9.245977011494253,7.41340811965812,11070,2743,9114,2329,1583,638,19021,5810,1580,928,111,225,142,109,144,103
2489774306,1027-5851,international journal of acoustics and vibration,629,762,762,1996,6.484154529490755,5.223463687150838,4.891891891891892,3.441530944625406,3866,2504,3658,2234,625,455,7243,5186,1119,920,37,110,12,54,168,13
158075846,0965-5395,fetal and maternal medicine review,368,583,583,1989,12.495591730673699,8.515151515151516,13.005434782608695,8.097603337522692,21001,2722,18992,2644,1686,787,58289,8296,2022,1075,18,174,165,20,119,99
2764612849,1175-8708,english teaching,1034,588,588,1969,3.6594594594594603,3.4934210526315788,0.5647969052224371,1.6396713615023475,11809,2120,8018,1638,785,337,8934,2529,1171,546,147,38,2,177,34,0
31257671,0742-2091,cell biology and toxicology,1508,6126,6126,1984,9.028697086686815,5.8460861917326294,11.961538461538462,5.89114761934048,60581,33013,53589,29491,3701,3890,201388,117228,4287,4559,344,1068,1035,386,809,786
71649485,1687-4757,ppar research,624,2506,2506,2006,13.672163856930602,9.01688555347092,18.91826923076923,9.729475072228725,45886,15049,25841,11746,2388,2248,104484,55237,2995,3011,264,493,487,286,347,331
2736867735,0188-9834,noesis revista de ciencias sociales y humanidades,483,439,439,1994,2.7284946236559136,2.539473684210526,0.8757763975155279,2.4035087719298245,3460,334,3367,324,896,120,5137,684,799,135,12,49,60,12,20,32
123953891,1753-8548,international journal of humanities and arts computing,237,122,122,2007,6.835397830018082,6.936619718309859,3.670886075949367,5.389047619047619,842,1081,765,910,283,281,1466,1871,360,505,12,36,7,23,62,7
1029743862,1276-4930,sud ouest europeen,419,228,228,1998,3.1863320707070715,3.02027027027027,1.2625298329355608,2.3430583501006037,868,323,819,298,244,104,1563,817,349,155,13,42,3,14,31,3
2738451715,2052-0573,endocrinology diabetes & metabolism case reports,677,3131,3131,2013,12.899426442373327,4.769014084507043,14.740029542097489,8.788326106651354,7920,2168,7065,1937,1488,723,34381,10227,1828,1199,47,130,138,45,78,73
198813569,1756-4255,journal of hindu studies,338,153,153,2008,3.054838709677419,3.064935064935065,1.3846153846153846,0.0,2360,345,1952,279,215,67,1966,259,219,133,29,40,20,31,19,10
2737736966,1224-869X,studia universitatis babes bolyai series informatica,3,8,8,2010,4.833333333333333,3.0,4.666666666666667,0.0,12,6,12,6,2,2,32,16,3,5,0,0,0,0,0,0
58557618,0029-8077,oceania,1805,863,863,1930,4.197519379844961,4.13189448441247,1.9445983379501386,5.3947017104714226,17986,15192,11127,8930,1072,1401,10677,9954,646,1062,688,418,271,818,374,248
19963755,1877-6558,the hugo journal,32,167,167,2009,18.481439393939397,14.961538461538462,22.5,11.474002525252525,1176,690,1126,675,337,338,9108,3782,795,808,3,20,20,3,16,16
2764396866,2193-4126,journal of food measurement and characterization,2040,6883,6883,2008,8.710409671142054,5.1651954602774275,10.755882352941176,7.221059961024439,77279,10047,58792,8145,4085,1017,156236,29436,5235,2423,607,1351,1350,714,782,749
2736521713,1519-387X,educacao unisinos,698,59,59,2000,3.0693315266485994,3.036363636363636,1.332378223495702,1.4166666666666667,196,601,196,582,46,114,270,1216,61,144,1,8,5,2,45,35
27960984,1467-7873,geochemistry exploration environment analysis,662,1673,1673,2001,8.281449150051225,6.998046875,6.968277945619335,7.121467434374405,22043,9597,14980,6006,1213,798,32695,17200,2006,1807,335,471,487,354,395,432
189852317,0103-9954,ciencia florestal,1913,918,918,1976,5.030933495472092,2.863288718929254,3.931521170935703,4.462812623859135,2922,9534,2539,6565,473,696,6093,18510,637,773,75,97,132,96,592,766
187013691,0958-9287,journal of european social policy,1022,1047,1047,1991,6.566545372866126,6.4366925064599485,5.00587084148728,7.861505039972194,22474,33132,14444,20761,1365,2246,15382,24942,1246,2139,510,460,341,403,422,361
16835003,1742-8262,journal of building appraisal,193,170,170,2005,3.760030864197531,3.2142857142857144,1.932642487046632,2.967105263157894,838,1222,796,1094,225,293,1515,2585,279,504,13,28,18,13,44,42
2765056540,1673-422X,journal of international oncology,3955,2,2,2006,5.050211077338737,3.2777777777777777,0.24525916561314792,0.5151401540398431,5,165,5,161,5,101,31,913,7,159,0,0,0,0,1,2
63566508,0961-7671,international journal of pharmacy practice,2074,3726,3726,1978,9.914081752469606,6.931384248210024,10.900675024108004,8.43290600719169,28485,16687,20274,10540,2687,1761,58150,29106,3246,2561,720,780,807,739,714,709
27817066,1089-7011,workingusa,906,343,343,1997,4.320729872084274,4.396674584323041,1.9415011037527594,3.205128205128205,3243,4035,2840,3542,686,936,3455,4905,557,994,79,90,36,95,94,54
169591407,0029-4586,nottingham french studies,930,34,34,1962,2.891826923076923,2.9950248756218905,0.6182795698924731,0.0,362,623,321,585,62,162,319,639,55,170,0,3,0,0,21,0
138400101,0143-6570,managerial and decision economics,2397,3187,3187,1800,7.456469979296069,7.109298531810767,5.935335836462245,6.74569696969697,58089,32996,39586,27982,2840,3135,47380,42444,3374,3693,655,1012,921,744,728,693
158301738,1063-7850,technical physics letters,9771,14432,14432,1975,4.9186860332162095,4.7002865329512895,3.171937365673933,2.8158585045774447,49846,28761,37378,22469,1855,1568,102436,54378,3039,2567,1628,3371,3436,1655,3339,3332
121438726,0933-2480,chance,1380,1023,1023,1989,16.069272258711912,16.25181347150259,11.211594202898551,6.967435897435898,3577,6374,3023,5549,765,1777,7196,12748,939,1904,172,272,44,187,226,32
62387513,0005-1144,automatika,459,1031,1031,1980,5.794214820759765,3.676975945017182,5.291938997821351,4.57130909711555,8311,1773,7913,1709,1303,414,21100,4518,2336,922,48,192,172,60,110,93
138512656,1748-3735,international journal of older people nursing,703,1761,1761,2004,10.4292177731691,7.747404844290657,11.365576102418208,9.516224120831964,19837,7966,15704,6410,2089,1161,40372,18012,2912,1967,252,396,375,245,291,277
45333638,0886-2605,journal of interpersonal violence,5581,12649,12649,1986,10.857438910491537,8.043636363636363,12.879591471062534,10.808905054319743,185160,143846,83132,73405,4803,4551,126028,119220,4889,5215,3681,3561,3547,2663,2638,2663
193378857,0261-3166,nucleic acids symposium series,15,0,0,1984,7.946969696969696,5.2,5.4,4.514285714285714,0,30906,0,30905,0,2317,0,94369,0,4361,0,0,0,0,0,0
188633547,0920-1742,fish physiology and biochemistry,3285,9652,9652,1986,8.679953927269183,5.462563700509604,11.116590563165905,6.526947815867302,132781,73479,79341,43663,4073,2462,184873,95252,4755,3934,1884,2602,2527,1635,2168,2142
11146949,0964-1726,smart materials and structures,7948,17873,17873,1992,9.942321081624032,5.2095045814567476,13.494967287367892,8.208468226453396,222487,220028,110769,106331,4211,3265,206083,194013,5293,5193,5818,6188,4547,5092,5486,4210
2765019476,2072-0378,diabetes mellitus,1432,873,873,1996,4.161343837606154,5.4523809523809526,1.5810055865921788,1.0099587816363418,5114,1486,4492,968,1027,178,29574,4047,1943,240,104,65,29,146,109,42
17594912,1758-5880,global policy,1210,1404,1404,2010,11.07688505536972,11.20663811563169,8.305785123966942,8.136769112239849,19886,8580,16677,6965,2411,1545,26457,13172,2468,2101,286,543,433,326,330,286
2764964293,0913-4182,journal of groundwater hydrology,713,799,799,1968,4.730816250266921,4.203821656050955,2.4656381486676016,2.5449213980463976,3759,803,2906,630,481,213,6160,1796,715,311,43,90,26,64,91,15
192712274,0003-6072,antonie van leeuwenhoek international journal of general and molecular microbiology,6893,15534,15534,1934,8.579901406487283,5.897464167585446,9.415348904685914,6.653089874858993,183747,144362,110180,107765,4419,5032,243296,261600,5364,6403,2956,4040,3776,2610,3258,3124
31561759,0018-5868,hospital topics,3973,1738,1738,1946,3.7561167692838238,3.396978021978022,0.7412534608608105,2.388548243267344,11685,4892,10850,4487,2072,1436,25913,11605,2205,1783,131,157,128,188,101,74
13973740,1550-1175,schools studies in education,188,96,96,2005,8.330917874396134,8.892307692307693,2.3297872340425534,1.2982456140350875,693,363,647,352,185,157,875,622,162,212,8,16,1,6,17,1
2764702794,2050-6406,united european gastroenterology journal,1144,6202,6202,1996,20.588448420406436,13.83498023715415,28.346153846153847,17.2303623099645,31399,12477,25008,10858,2272,1839,108714,49853,3433,2608,255,771,638,312,537,418
189846775,0167-4412,plant molecular biology,7423,23211,23211,1981,9.315055139534108,4.363636363636363,14.659302168934394,6.7085800042243715,333848,427364,147361,224104,2919,4400,289799,451556,4619,6367,5714,6517,5978,4758,5950,5575
62110574,0924-865X,review of quantitative finance and accounting,1553,2623,2623,1991,6.898273064441351,6.360730593607306,5.915003219575016,7.365196078431372,62446,22432,30166,17571,1309,1639,27526,27306,2340,2949,937,792,786,1047,552,537
134773490,0022-3050,journal of neurology neurosurgery and psychiatry,26964,51552,51552,1920,13.31616409397302,8.775158175158175,11.915071947782229,9.259813551813588,332000,851777,193875,521163,5117,11156,448250,1074061,5071,9370,10326,7800,4713,8284,7808,4947
6912960,0956-9944,manufacturing engineer,1199,14,14,1989,4.26984126984127,4.533333333333333,0.37364470391993326,0.4281609195402299,28,3653,28,3453,16,933,46,7388,10,1352,1,1,0,1,31,33
2489440031,2159-3337,nucleic acid therapeutics,465,1718,1718,2000,16.951194328032564,10.107231920199501,24.64516129032258,12.366289555203435,14542,8136,11028,6115,1579,1293,49295,27214,2216,2102,122,290,266,123,284,254
101903569,0190-3799,national municipal review,4490,2,2,1912,1.6034031413612566,1.6094986807387863,0.11024498886414254,0.043478260869565216,2,719,2,545,2,190,4,675,2,208,0,0,0,0,2,3
954641280,1812-9471,journal of mathematical physics analysis geometry,19,18,18,2002,7.197916666666666,6.642857142857143,5.947368421052632,5.3,104,78,104,78,45,38,131,104,56,43,0,4,0,0,8,2
151760321,1948-8327,weather climate and society,568,1609,1609,2009,11.590166241100823,8.537344398340249,12.084507042253522,10.7904120072794,22499,8023,15620,5734,2405,1053,35919,16583,2866,2035,288,415,421,243,320,309
2734381524,1367-0751,logic journal of the igpl,944,1277,1277,1993,8.405287759913191,7.678007290400972,8.228813559322035,8.674657668615373,14124,9020,10740,7534,1183,640,13767,7357,1702,1278,194,554,465,187,497,394
149285975,0023-7639,land economics,3287,2571,2571,1948,7.387704579739846,6.147982062780269,3.897170672345604,9.30600334311807,35001,82128,22134,51837,1671,3701,28209,72864,2029,4409,1002,821,166,920,965,191
2737160027,2146-1414,molecular imaging and radionuclide therapy,309,660,660,2011,6.943221040704263,5.0717131474103585,8.249190938511326,4.6386729915465565,3489,1081,3363,1046,808,466,15991,5444,1097,799,16,37,27,16,20,15
2764661345,2375-1916,medical research archives,1126,266,266,2014,13.2057310523064,11.103197674418604,11.820603907637656,6.757110280551181,2288,778,2288,750,1022,467,13758,3648,1272,810,0,40,33,0,100,85
1032186559,1547-402X,chinese historical review,322,32,32,2004,3.256637168141593,3.1666666666666665,1.0745341614906831,0.0,176,269,171,262,45,93,177,321,34,123,0,4,1,0,5,3
89564548,0341-4183,bibliothek forschung und praxis,1444,493,493,1977,2.9144783458554766,2.916010498687664,0.7790858725761773,1.326704623878537,1950,770,1796,599,320,127,2957,1063,408,234,92,78,20,124,57,6
33519306,1368-4221,econometrics journal,590,830,830,1998,12.402957524473205,11.655677655677655,12.183050847457627,14.959186351706037,18181,24072,11261,20720,662,1896,10217,25686,1214,2988,172,435,392,152,361,337
143355720,1660-2129,nephron experimental nephrology,589,2563,2563,1986,12.83455941456843,7.987854251012146,17.830220713073004,10.268861836262326,18027,11310,14933,10369,1243,1916,52419,43337,1717,2304,67,462,374,61,338,272
6139184,0918-9440,journal of plant research,3577,6304,6304,1900,9.065252040588792,6.447039871123641,10.095331283198211,6.455328074060441,97967,53422,69568,42935,2673,2736,141712,116881,3975,4269,1209,2068,1978,1278,1844,1806
115091506,2029-4913,technological and economic development of economy,935,1746,1746,2004,8.72702438463308,7.016304347826087,8.0,8.111762688614538,30409,15206,23326,10014,2936,1461,39540,19073,3599,2398,484,543,583,486,508,524
115225164,2152-2197,journal of environmental protection,1529,3904,3904,2009,6.84067952804217,5.337543053960965,5.217789404839764,4.0282597416197765,28118,9786,25370,9341,3600,2045,71289,33407,3987,3320,141,569,214,147,444,156
185930956,1074-3529,contemporary economic policy,1676,2410,2410,1982,7.66507606964354,7.5516483516483515,6.31145584725537,7.582715268998454,30050,26763,24287,24012,2066,3370,28387,37766,2309,3653,407,789,590,408,659,521
21763754,1061-9127,nuclear physics news,888,856,856,1990,17.206290996350667,17.4402390438247,9.925675675675675,11.380748814677387,5973,1899,5342,1758,417,298,50195,9431,1348,798,69,263,227,72,115,106
64767958,0151-4105,revue d histoire des sciences,2663,105,105,1947,2.3369663941871024,2.3477051460361613,0.6207285016898235,1.0,423,3451,420,2747,142,589,769,3117,124,645,24,12,1,32,45,4
163690834,0966-7350,feminist theology,852,220,220,1992,2.6268939393939394,2.6346153846153846,0.715962441314554,0.5142857142857143,2878,1054,2463,881,413,277,2799,1078,288,309,54,37,6,61,37,2
1027757569,1476-4172,journal of cosmetic and laser therapy,1032,2812,2812,1999,7.812209538134458,6.58179419525066,7.921511627906977,4.801651794917101,18728,14630,11924,9459,1681,1230,34365,26273,2088,1972,434,317,275,392,283,225
102131452,0891-4494,journal of near death studies,868,271,271,1986,4.643261316872429,4.556053811659193,2.4205069124423964,3.7104700854700856,5451,2319,2684,842,514,225,3898,1140,445,314,250,144,49,272,106,36
2764860561,2164-5167,american journal of industrial and business management,988,1114,1114,2011,3.8352222222222228,3.116591928251121,0.9412955465587044,1.2702302631578946,10699,2133,9932,2066,1899,717,17057,5291,2104,1116,26,74,27,23,52,15
2764756373,2146-4596,journal of pediatric genetics,490,1896,1896,2012,10.329060004274623,6.508333333333334,13.538775510204081,7.4562563563324185,11812,1615,11070,1551,1890,685,58776,9731,2514,1196,31,145,162,36,70,65
191579412,0165-0203,natural resources forum,1445,1650,1650,1976,5.122334054834054,4.585798816568047,2.649826989619377,4.2353614084070115,14671,18606,13290,16323,2091,2427,26724,37858,2540,3326,213,342,261,261,333,257
184467676,1759-5134,classical receptions journal,277,254,254,2009,3.356060606060606,3.4186046511627906,1.5379061371841156,0.0,6949,509,6055,397,639,68,6385,460,341,92,57,45,10,53,17,3
2764392224,1226-4628,foreign languages education,927,3,3,1995,2.2556022408963585,2.223529411764706,0.18770226537216828,0.34558823529411764,87,1305,87,918,33,104,127,1265,52,61,2,1,0,3,4,0
13129305,1475-2409,journal of research in international education,515,423,423,2002,3.858361970217641,3.1901140684410647,2.10873786407767,5.15625,7895,6364,5909,4181,1222,842,8137,6773,1062,1237,197,103,89,197,99,76
126509178,1225-505X,korean journal of medical history,372,91,91,1992,4.403846153846154,4.333333333333333,1.043010752688172,0.06060606060606061,1044,382,988,291,241,150,1314,871,166,209,19,4,10,35,4,23
179095690,1520-037X,preventive cardiology,430,954,954,1999,18.566310738675774,16.49859943977591,18.70232558139535,9.91618827160494,10338,5751,7964,5567,883,1740,28405,22153,1301,2078,59,205,183,64,125,105
78434584,1741-8453,international journal of electronic healthcare,235,387,387,2002,7.0466510341510356,5.620915032679738,6.3446808510638295,3.9243243243243247,3325,2074,2862,1668,814,455,7273,4215,1128,959,92,75,59,106,87,73
85076888,1687-708X,interdisciplinary perspectives on infectious diseases,274,1174,1174,2008,9.620171263921264,7.660287081339713,11.85036496350365,6.165109589370673,13920,6450,11967,6204,2144,1849,48869,28182,2859,2787,14,146,148,15,104,109
2764545194,2588-1205,hue university journal of science economics and development,240,50,50,2015,2.3,1.0,0.06666666666666667,0.12429378531073446,303,21,299,20,154,8,680,49,239,7,2,0,0,3,1,1
30203629,1802-4475,onkologie,5494,8476,8476,1978,9.988320335190505,8.264443710795643,8.011649071714597,5.898676719049768,50266,26951,42563,24630,2802,3581,176595,108542,3251,3409,605,804,344,728,780,337
185523634,1543-8600,experimental diabesity research,54,197,197,2003,13.24652396214896,12.553191489361701,17.314814814814813,6.986065286065285,2968,1986,2650,1856,529,825,9632,7429,692,1085,5,44,40,6,32,29
52047856,0169-1112,pain clinic,639,1261,1261,1986,3.79369233216672,3.187301587301587,2.430359937402191,1.6525567390698968,8412,2958,7189,2652,1274,824,22405,8051,1273,1099,52,101,26,53,124,20
2912632769,1226-0851,korean journal of human ecology,1758,930,930,1992,2.9275700934579434,2.765734265734266,0.5858930602957907,0.6282728993738168,8653,2463,7659,2018,1433,260,16709,4385,1361,254,152,68,0,180,80,1
185467048,1753-7703,international journal of information and coding theory,106,146,146,2009,7.4419934640522865,7.7727272727272725,7.518867924528302,5.616666666666666,1116,739,978,675,187,119,1489,945,416,309,7,47,45,6,42,39
35819839,0340-0727,psychological research psychologische forschung,2605,4582,4582,1928,11.783700756968583,7.65112262521589,15.36468330134357,11.26093967855288,106400,61153,57590,43482,2394,2936,73016,68500,3138,3765,1320,2044,1925,1121,1726,1620
201445340,2042-3845,international journal of business competition and growth,122,85,85,2010,4.433848797250859,3.1153846153846154,3.139344262295082,4.0,1664,156,1565,153,481,88,2753,293,680,100,6,14,13,8,19,17
94273119,1747-6321,gender and language,369,156,156,2007,6.775065104166668,6.832618025751073,4.403794037940379,7.5,2859,1752,2347,1230,593,293,2792,1467,612,470,54,47,47,108,82,80
136696590,0957-4190,papillomavirus report,48,39,39,1993,16.717261904761905,14.076923076923077,11.3125,9.642857142857142,1144,288,1077,277,262,135,4534,993,480,222,2,14,1,3,11,2
87338489,0363-6135,american journal of physiology heart and circulatory physiology,20381,38955,38955,1977,11.730354380583925,6.314910341439449,17.365634659732102,8.836955873727954,562192,864530,272289,421814,5341,9222,617463,951231,6068,8766,11125,11848,10917,13366,15177,13515
2764358865,0159-7868,curriculum perspectives,370,205,205,1981,7.845263788968825,7.608527131782946,5.57027027027027,6.451418439716313,3426,1518,3074,1357,795,296,4576,1961,723,336,31,81,64,31,99,52
21495196,1755-3210,international journal of knowledge engineering and soft data paradigms,129,238,238,2008,9.507038429406851,8.01086956521739,8.44186046511628,6.866137566137568,1905,594,1760,586,455,194,3641,1476,777,460,9,67,55,11,39,34
108741841,1873-9857,middle east journal of culture and communication,284,118,118,2008,3.4634408602150533,3.265734265734266,1.7570422535211268,4.818181818181818,1491,941,1411,774,395,278,1639,983,277,334,10,23,21,11,37,11
48734447,0006-355X,biorheology,2946,2054,2054,1962,7.891744199910532,6.116339869281045,6.132382892057026,4.162674934577312,21453,49516,15920,34543,1992,4052,43075,90541,2006,3943,414,546,514,608,1008,1038
27324967,1974-7640,hot topics in neurology and psychiatry,34,11,11,2008,23.586649659863944,22.68,22.705882352941178,11.531944444444443,202,18,201,18,79,13,1150,83,196,23,0,1,0,0,1,0
162004878,1895-1058,central european journal of medicine,374,1715,1715,2006,5.795200892857145,4.135416666666667,7.136363636363637,4.25892395717977,9235,1063,9056,1040,2204,637,39533,5120,1929,839,10,122,97,14,85,62
2764379258,2161-0673,journal of sports medicine & doping studies,287,307,307,2011,8.420157561115008,5.609523809523809,5.888501742160279,5.308132227249875,3015,377,2874,369,849,197,9609,1331,1199,340,8,47,19,7,26,9
95537937,1581-6613,acta geographica slovenica,310,456,456,2003,4.108467705851427,3.8376068376068377,3.4419354838709677,4.047781253620669,4313,2303,3426,1263,845,321,7458,3017,1162,570,202,148,54,226,192,47
2755441855,1526-3711,the journal of contemporary dental practice,2876,8888,8888,1999,5.129795218072731,3.953045685279188,4.166550764951321,2.674129116292641,65227,20334,48337,18013,3723,2492,116238,58369,3487,2700,387,597,587,384,424,397
48878068,1550-9389,journal of clinical sleep medicine,1257,2451,2451,2005,18.078706977175926,12.335238095238095,22.538583929992043,15.32349270128245,15944,22361,11856,17591,1682,2733,37108,56177,2306,3314,212,402,393,179,402,395
201224749,0046-5755,geometriae dedicata,4185,4327,4327,1972,4.99044140726591,5.075653798256538,3.7990442054958184,5.629652952700812,53653,47573,30747,36027,718,1135,22087,25768,1517,2357,1488,2251,1925,1253,2023,1679
62072220,0022-1198,journal of forensic sciences,11743,19942,19942,1938,6.251738591401363,5.034006685074844,5.278634079877373,4.077789355702074,144387,194799,86680,87907,7145,7920,209689,210055,5837,6987,6220,3908,3600,5802,3866,3583
161475033,0031-1820,parasitology,10229,19116,19116,1908,8.929934082300147,6.328849656718509,9.238439730178904,7.949815432351214,285001,274400,161406,141858,5676,5777,340457,292865,6169,6615,6632,5932,5802,6389,5892,5794
136745531,1365-1005,macroeconomic dynamics,1463,1872,1872,1995,9.599410348977141,9.40858623242043,9.008885850991113,10.460850111856823,46399,20756,25738,16656,1200,1417,19676,18504,1828,2450,674,920,653,728,746,598
153285774,0273-2289,applied biochemistry and biotechnology,9308,27270,27270,1981,7.665783431878723,4.323848042756031,10.138053287494628,5.6133595920629595,264630,189160,185153,129778,7109,5695,486226,344619,7367,6912,4013,6218,6002,4044,5587,5322
154771817,0021-8820,the journal of antibiotics,19070,32879,32879,1950,7.476731039100754,5.092202399261765,8.971945464079706,4.668928646703323,225394,258009,141835,119866,6557,5289,421623,325529,7538,6551,7798,7947,5535,7618,7777,4863
2487656537,2096-0433,computational visual media,216,688,688,2015,13.800309065934064,4.37037037037037,22.27314814814815,9.005985267034989,8636,1811,7018,1576,523,240,14003,4765,1302,791,50,136,151,50,92,97
116265073,1479-0718,international journal of multilingualism,551,721,721,2004,5.87731155242366,5.56144578313253,4.406533575317605,6.070281124497993,15275,8460,10077,5287,1278,695,11313,6634,1330,1208,280,272,276,210,222,217
171183513,1368-3500,current issues in tourism,1838,3185,3185,1998,8.653880252100839,7.32238065716057,8.287812840043525,9.716333333333333,79679,40634,48635,25172,4600,2325,66825,39660,4389,3501,1066,1041,963,1040,897,787
103858575,0360-4918,presidential studies quarterly,1757,858,858,1979,6.425724637681159,6.523255813953488,4.2686397268070575,6.128472222222222,20579,9667,11738,6195,978,1142,11283,7756,923,1338,499,456,250,552,337,236
174572715,1479-6694,future oncology,4032,15224,15224,2005,16.946724733251067,13.045507584597432,22.540178571428573,11.56227188650362,182079,46639,136413,43669,5295,4311,481981,205777,5967,4928,638,2659,2450,721,1574,1424
